Date Time (UTC),Device,Direction,Payload,Approx Lat/Lng,Payload (Text),Length (Bytes),Credits
28/Sep/2021 16:22:14,Zeni-v2021,MO,59114153616f0100000ea7c53e1eba163e5e65193ee4ed953e00000000000000000000000000000100010003000500130042009b004a01f003f10dc616362b2867f7a9e8fdf2fa6c6a7a349839b83a3121601dd817b809ba048d021501ab00320011000600040006000c000c000800090012001a002a006900c600c1009e00090141016501b101000045,"81.9911,121.97811666666666",,138,3
28/Sep/2021 15:23:01,Zeni-v2021,MO,59003353616e01000046ade93e49f51d3e64aa213edae3e23e00000000000000000000000001000100020002000200090026004c00bf000902b206f515fe2c3756955a2f3a848ee8fdd09ad6840970b94aef5736373d1ec5199e0cee0402051a03790185004300210011000b000a00090006000d001b001e0014001b003c003a0047005c004f00000045,"81.96098333333333,121.84245",,138,3
28/Sep/2021 14:22:33,Zeni-v2021,MO,590d2553616d0100005ade133f1fdb213e452e253e6be6583f00000000000000000000000000000200040003000100050012002200680077016d03af0f711a271d07356869e763b15ee6ace8fd09a7cd546048a5299a13f409ef099a0e0c0ab703a70276016d00320036001c000c000a000b000900050003000500080011002200300035004c00000045,"81.96098333333333,121.84245",,138,3
28/Sep/2021 14:01:21,Zeni-v2021,MO,47d64607205361d58ad730a455a74846f21853613e87d630bdc0a84846f5115361039ad5308fc7a94846e30a5361b6c1d4300ca4aa4846e50353612d03d430f94dab4846d3fc5261615ad33093cfab4845,"81.97965,121.62431666666667",,81,2
28/Sep/2021 13:23:15,Zeni-v2021,MO,59df1653616c0100001380103fc1b81f3ea8d7223e8999083f0000000000000000000000000200040003000100020006000a001f006e00a901e403e40b041fcb37ac6d4bc1e8fdcdfdece64f9dfdc27c75a832bc2d5b2a2d229b15be11330d2508b7053e022401d2004c001b000e000800040005000600080007000d0012000b00070008001e00000045,"81.9911,121.97811666666666",,138,3
28/Sep/2021 12:22:07,Zeni-v2021,MO,59cf0853616b0100007d1b133f90aa1e3ebb94213e3f78403f000000000000000000000000010002000200010001000400060013005a000e0136036009d214882d5c659f7509c2e8fda6831775bf596e33f33a7c34941b3912f40e920885058002b801cd005c0021000c00030002000100010002000200040007000f0011001e0022001b001300000045,"81.91213333333333,121.92441666666667",,138,3
28/Sep/2021 11:22:31,Zeni-v2021,MO,59dffa52616a010000a953d13eed65213eaa5c243e362c953e0000000000000000000000000100030004000200030007000d0020009800980151031408750f0b2b0d5e92bae8fd78cae2eccadf23a47c71496c1445eb313227960ebb083d09b4076303090164003400110008000400030003000100020005000900080008000d000a0008000d00000045,"81.96098333333333,121.84245",,138,3
28/Sep/2021 11:01:24,Zeni-v2021,MO,47d046d6f55261cacad230a3dcab4846c6ee52613153d230046aab4846c7e75261fce8d1304b59aa4846b4e05261237fd130b9d9a84846b5d95261dd0ed130b9faa64846a5d252618992d030a6a3a44845,"81.91213333333333,121.92441666666667",,81,2
28/Sep/2021 10:22:11,Zeni-v2021,MO,59b1ec526169010000f358fe3e724f1f3e92b7213e1b05f63e0000000000000000000000000000010002000100020004000c0016005700010162028406180be32a8b7293ae4bd1e8fd3eefeba87e584f3a564e9a3f3b160d0c0108e106b3032002ce00500034000a00050003000100010001000100020002000200060008000c000d0010001500000045,"81.91213333333333,121.92441666666667",,138,3
28/Sep/2021 09:22:06,Zeni-v2021,MO,599fde526168010000965bda3e9b9a183e36d21a3e7d37e23e0000000000000000000000000100010001000200040007000c0020005e0047010804b30ddf27dc53e95ee0b0e8fdc576974dc14218251e206f19970c7e09f003db01b300540025000c000500010001000100010001000300070009000b001d004c004b00590069004d0053006600000045,"81.94221666666667,122.05955",,138,3
28/Sep/2021 08:22:37,Zeni-v2021,MO,59acd0526167010000cac3de3ee5bb183e19521a3e4b62e83e00000000000000000000000001000100020003000200050014003400b9009e01da033308dd17bb35777871d1e8fd60c21255fb267f184311e10bf6080405fe01c00064003200140008000600020001000100020002000200020006000e0018001c0039003c003b00400023004700000045,"81.90063333333333,121.57418333333334",,138,3
28/Sep/2021 08:01:21,Zeni-v2021,MO,47ca46a7cb52613c0ad0303deca1484695c452612e6fcf30990b9f484697bd5261b4c6ce304a379c484685b65261cf05ce30258799484686af52616636cd30ac2597484674a85261fa4dcc30f227954845,"81.6194,116.23513333333334",,81,2
28/Sep/2021 07:22:12,Zeni-v2021,MO,5984c25261660100000436e23efc83153e02b3173e00efaa3e00000000000000000000010001000100010003000300070018009c003701bc01340b0322334248a0e8fd6fc5af8d1dccd48b5d49632a491aad0c2d08790370019e005e0015000d000600020002000200010002000200020003000900110017002d0050006500e000e700cf009300000045,"82.04385,123.76186666666666",,138,3
28/Sep/2021 06:22:17,Zeni-v2021,MO,596fb4526165010000e8d6cb3ec748113ebc36133ea15a923e0000000000000000000001000100030004000400050010004500c200cc01f604540b8837806bffaae8fd37dcb060ff68b444731eaf122208a903e4019400490028000f000600010001000200020003000300050008000f001c005600a500a1008700ea0025011701a0003e004e00000045,"81.9911,121.97811666666666",,138,3
28/Sep/2021 05:22:37,Zeni-v2021,MO,5985a6526164010000017ad03efa24123ed412143eeb7da83e0000000000000000000000000100010002000200060014004400b9007e0114041b0a4c17ce5566afe8fd7ccddf662651d83df62c460e7c058d023601960048001a000a000400030003000300060009000c00140029003e005200f400620125019901af01e800a50061007d00a100000045,"81.882,121.79028333333333",,138,3
28/Sep/2021 05:01:29,Zeni-v2021,MO,47c44676a152617a4ecb3009b2934846639a5261a43dca306ef4924846669352614126c9301624934846548c52616f0bc83059ef9348465885526109f7c6304b30954846447e5261b1e9c5306e05974845,"81.91213333333333,121.92441666666667",,81,2
28/Sep/2021 04:22:09,Zeni-v2021,MO,594f98526163010000f21dcb3eddfd0f3ef11f123ed9736b3e0000000000000000010000000100010002000400090031007f006f018e037e0eac1bec37f69390f9e8fdc4e67fb2c7736e308214f50e220a800408020b015f001d000c000600040006000b0010001f002100390054008f00de000901d5000c0172027c01d10026011401af007400000045,"81.90063333333333,121.57418333333334",,138,3
28/Sep/2021 03:22:11,Zeni-v2021,MO,59428a526162010000d154aa3e83040f3e8f5c133edcea243e040004000200040004000400040005000b00170025005d00d800890101064819592dba482d97e8fd25c766bddc7fb67928490d2070126d08ca040f02e700a3004d0017001400130015001d002e003e007400590109047f06f8038d05c409b00a20095a040a034b038d0204020a02000045,"81.84676666666667,121.65715",,138,3
28/Sep/2021 02:22:57,Zeni-v2021,MO,594b7c526161010000e5e1443e02a70e3ef2e9113e92c1373d00000100010002000200040009000b000900130042000001a6023506500ab0199b489b58ce8dcdeee8fd82fbe5d726aa2048161fee0b0f07e8026e010701e4007d007b007a0082008f00b800ec00dd00bd002e01810151026804170428023c013a02b6036703f8015e01d6006100000045,"81.8704,121.44156666666666",,138,3
28/Sep/2021 02:01:20,Zeni-v2021,MO,47be464677526117edc4301d579948463470526185f5c330dffd9b4846366952618d05c33079ba9e484624625261ba1bc230d37ca14846275b5261ee3ac130f127a44846135452619b5dc030948fa64845,"81.82808333333334,121.87175",,81,2
